CCLE_ID	depMapID	Name	Pathology	Site_Primary	Site_Subtype1	Site_Subtype2	Site_Subtype3	Histology	Hist_Subtype1	Hist_Subtype2	Hist_Subtype3	Gender	Life_Stage	Age	Race	Geo_Loc	inferred_ethnicity	Site_Of_Finding	Disease	Annotation_Source	Original.Source.of.Cell.Line	Characteristics	Growth.Medium	Supplements	Freezing.Medium	Doubling.Time.from.Vendor	Doubling.Time.Calculated.hrs	type	type_refined	PATHOLOGIST_ANNOTATION	mutRate	lineage_subtype	lineage_sub_subtype	lineage_molecular_subtype	tcga_code
ML1_THYROID	ACH-000058	ML-1	primary	thyroid	NS	NS	NS	carcinoma	follicular_carcinoma	NS	NS			NA			Caucasian			CCLE	DSMZ	ADHERENT MONOLAYERS	DMEM+20% FBS	NA	5%DMSO	4-7 DAYS	66.9	thyroid	thyroid	Thyroid:Carcinoma	67.7006558	thyroid_carcinoma	follicular		THCA
AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000838	AMO-1	primary	haematopoietic_and_lymphoid_tissue	NS	NS	NS	lymphoid_neoplasm	plasma_cell_myeloma	NS	NS	female		64			Asian		multiple_myeloma	CCLE	DSMZ	single suspension	RPMI-1640+20% FBS	NA	5% DMSO	50-90hrs	57.8	multiple_myeloma	multiple_myeloma	Lymphoma:Multiple_Myeloma	237.2233013	multiple_myeloma	plasmacytoma		MM
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000745	MOLP-8	primary	haematopoietic_and_lymphoid_tissue	NS	NS	NS	lymphoid_neoplasm	plasma_cell_myeloma	NS	NS	male		52	asian	japan	Asian			CCLE	DSMZ	single round cells in suspention, some cells loosely adherent	80% RPMI 1640 + 20% h. i. FBS	NA		~  40 hrs	NA	multiple_myeloma	multiple_myeloma	Lymphoma:Multiple_Myeloma	211.6889833	multiple_myeloma			MM
COLO699_LUNG	ACH-001041	COLO-699	metastasis	lung	NS	NS	NS	carcinoma	adenocarcinoma	NS	NS	female		57			Caucasian	pleura	lung_cancer	CCLE	DSMZ	Adherent, epitheloid cells growing in monolayers	90% RPMI 1640 + 10% h.i.FBS	N/A		~38 hrs	NA	lung_NSC	lung_NSC	Lung:NSCLC_Adeno	NA	NSCLC	NSCLC_adenocarcinoma		LUAD
JHUEM7_ENDOMETRIUM	ACH-000993	JHUEM-7	primary	endometrium	NS	NS	NS	carcinoma	adenocarcinoma	NS	NS	female		58	asian	japan	Asian			CCLE	GNF						112.7	endometrium	endometrium	Endometrium:Carcinoma	1638.262089	endometrial_adenocarcinoma			UCEC
KP1NL_PANCREAS	ACH-001108	KP-1NL	primary	pancreas	NS	NS	NS	carcinoma	ductal_carcinoma	NS	NS	male		69			Caucasian		Pancreatic Cancer	CCLE	NA	NA	NA	NA	NA	NA	NA	pancreas	pancreas	NA	NA	exocrine	exocrine_adenocarcinoma		PAAD
KP1N_PANCREAS	ACH-001107	KP-1N	metastasis	pancreas	NS	NS	NS	carcinoma	ductal_carcinoma	NS	NS	male		69	asian	japan	Caucasian	liver		CCLE	NA	NA	NA	NA	NA	NA	NA	pancreas	pancreas	NA	NA	exocrine	exocrine_adenocarcinoma		PAAD
M059J_CENTRAL_NERVOUS_SYSTEM	ACH-001118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	glioma	NA	NA	glioma			GBM
MB157_BREAST	ACH-001120	MB 157	metastasis	breast	NS	NS	NS	carcinoma	NS	NS	NS	female		48	african_american		African_american	pleura		CCLE	NA	NA	NA	NA	NA	NA	NA	breast	breast	NA	NA	#N/A			BRCA
OE21_OESOPHAGUS	ACH-000544	OE21	primary	oesophagus	NS	NS	NS	carcinoma	squamous_cell_carcinoma	NS	NS	male		74			Caucasian		oesophageal squamous cell carcinoma	CCLE	HPACC	ADHERENT EPITHELIAL;	RPMI-1640+10% FBS	2mM L-GLUTAMINE	5%DMSO		59	esophagus	esophagus	Oesophagus:Carcinoma	108.4608605	esophagus_squamous			ESCA
SF8657_SKIN	ACH-001187	SF8657	normal	skin	NS	NS	NS					male		63	asian	japan	NA		stomach cancer	collaborator	NA	NA	NA	NA	NA	NA	NA	melanoma	melanoma	NA	NA				SKCM
SNUC2B_LARGE_INTESTINE	ACH-001199	SNU-C2B	primary	large_intestine	caecum	NS	NS	carcinoma	adenocarcinoma	NS	NS	female		43	NA	NA	NA	NA	NA	COSMIC_MINT	NA	NA	NA	NA	NA	NA	NA	colorectal	colorectal	NA	NA	colorectal_adenocarcinoma			COAD/READ
NCIH2073_LUNG	ACH-000590	NCI-H2073	primary	lung	NS	NS	NS	carcinoma	adenocarcinoma	NS	NS	female		47	caucasian		Caucasian			CCLE	ATCC	adherent epithelial	RPMI-1640 + 10% FBS	NA	5%DMSO		152.5	lung_NSC	lung_NSC	Lung:NSCLC_Adeno	121.5058245	NSCLC	NSCLC_adenocarcinoma		LUAD
HN_UPPER_AERODIGESTIVE_TRACT	ACH-001090	HN	metastasis	upper_aerodigestive_tract	mouth	mouth_roof	NS	carcinoma	squamous_cell_carcinoma	NS	NS	male		60	asian	japan	Asian	lymph_node		CCLE	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous	oral		HNSC
HRT18_LARGE_INTESTINE	ACH-001091	HRT-18	primary	large_intestine	colon	NS	NS	carcinoma	adenocarcinoma	NS	NS	male		67			NA		colon_cancer	CCLE	NA	NA	NA	NA	NA	NA	NA	colorectal	colorectal	NA	NA	colorectal_adenocarcinoma		MSI	COAD/READ
HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AML	NA	NA	AML	M4		LAML
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000034	PLB-985		haematopoietic_and_lymphoid_tissue	NS	NS	NS	haematopoietic_neoplasm	acute_myeloid_leukaemia	NS	NS			NA	NA	NA	Caucasian	NA	NA	COSMIC	NA	NA	NA	NA	NA	NA	NA	AML	AML	NA	NA	AML			LAML
SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-001656	SKNO-1		haematopoietic_and_lymphoid_tissue	NS	NS	NS	haematopoietic_neoplasm	acute_myeloid_leukaemia	NS	NS			NA	NA	NA	Asian	NA	NA	COSMIC	NA	NA	NA	NA	NA	NA	NA	AML	AML	NA	NA	AML			LAML
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000964	MOLT-3		haematopoietic_and_lymphoid_tissue	NS	NS	NS	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia	NS	NS	male		19			Caucasian		leukaemia	COSMIC	PT-6ZZI	suspension	RPMI + 10 % FBS	NA	5% DMSO		50.9	T-cell_ALL	T-cell_ALL	Leukemia:ALL	529.6768544	ALL	t_cell		ALL
HOP62_LUNG	ACH-000861	HOP-62	primary	lung	NS	NS	NS	carcinoma	adenocarcinoma	NS	NS			NA			Caucasian			CCLE	Garraway Lab	Adherent	RPMI-1640+ 5% FBS	NA	5% DMSO		37.8	lung_NSC	lung_NSC	Lung:NSCLC_Others	236.5238841	NSCLC	NSCLC_adenocarcinoma		LUAD
EKVX_LUNG	ACH-000706	EKVX	primary	lung	NS	NS	NS	carcinoma	adenocarcinoma	NS	NS			NA			Caucasian			CCLE	Garraway Lab	Adherent	RPMI-1640+ 5% FBS	NA	5% DMSO		68.4	lung_NSC	lung_NSC	Lung:NSCLC_Others	169.3654686	NSCLC	NSCLC_adenocarcinoma		LUAD
OVCAR5_OVARY	ACH-001151	OVCAR-5	primary	ovary	NS	NS	NS	carcinoma	NS	NS	NS	female		NA			NA			CCLE	Garraway Lab	Adherent	RPMI-1640+ 5% FBS	NA	5% DMSO		28.8	ovary	ovary	Ovary:Carcinoma	NA	ovary_adenocarcinoma	high_grade_serous		OV
UO31_KIDNEY	ACH-000428	UO-31	primary	kidney	NS	NS	NS	carcinoma	renal_cell_carcinoma	NS	NS	male		NA			Caucasian			CCLE	Garraway Lab	Adherent	RPMI-1640+ 5% FBS	NA	5% DMSO		27.8	kidney	kidney	Kidney:Carcinoma	98.6867442	renal_cell_carcinoma			KIRC
TK10_KIDNEY	ACH-001208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Garraway Lab	Adherent	RPMI-1640+ 5% FBS	NA	5% DMSO		38.9	NA	kidney	NA	NA				KIRC
SF268_CENTRAL_NERVOUS_SYSTEM	ACH-000655	SF268	primary	central_nervous_system	brain	NS	NS	glioma	NS	NS	NS			NA			Caucasian			CCLE	Garraway Lab	Mix	RPMI-1640+ 5% FBS	NA	5% DMSO		63	glioma	glioma	CNS:Glioma_HighGrade	157.8096027	glioma			GBM
SF539_CENTRAL_NERVOUS_SYSTEM	ACH-000273	SF539	primary	central_nervous_system	brain	NS	NS	glioma	NS	NS	NS			NA			Caucasian			CCLE	Garraway Lab	Mix	RPMI-1640+ 5% FBS	NA	5% DMSO		105.3	glioma	glioma	CNS:Glioma_HighGrade	107.540583	glioma			LGG
SNB75_CENTRAL_NERVOUS_SYSTEM	ACH-000504	SNB75	primary	central_nervous_system	brain	NS	NS	glioma	NS	NS	NS			NA			Caucasian			CCLE	Garraway Lab	Adherent	RPMI-1640+ 5% FBS	NA	5% DMSO		54	glioma	glioma	CNS:Glioma_HighGrade	106.3647836	glioma			GBM
HOP92_LUNG	ACH-000825	HOP-92	primary	lung	NS	NS	NS	carcinoma	large_cell_carcinoma	NS	NS			NA			Caucasian			CCLE	Garraway Lab	Mix	RPMI-1640+ 5% FBS	NA	5% DMSO		122.2	lung_NSC	lung_NSC	Lung:NSCLC_Others	198.739234	NSCLC			NA
ACCS_URINARY_TRACT	ACH-001011	ACCS	primary	urinary_tract	bladder	NS	NS	carcinoma	transitional_cell_carcinoma	NS	NS	female		81	caucasian		NA		transitional_cell_carcinoma	CCLE	NA	NA	NA	NA	NA	NA	NA	urinary_tract	urinary_tract	NA	NA	bladder_carcinoma			BLCA
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000084	MUTZ-3	primary	haematopoietic_and_lymphoid_tissue	NS	NS	NS	haematopoietic_neoplasm	acute_myeloid_leukaemia	M4	NS	male		29			Caucasian			CCLE	DSMZ	Suspension; Extremely slow grower	MEM + 20% FBS	10ng/ml SCF	10%DMSO		NA	AML	AML	NA	83.53472646	AML			LAML
A427_LUNG	ACH-000757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	lung_NSC	NA	NA	NSCLC	NSCLC_adenocarcinoma		UNABLE TO CLASSIFY
BT12_SOFT_TISSUE	ACH-000160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ATRT			NA
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ATL			NA
CACO2_LARGE_INTESTINE	ACH-000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	colorectal	NA	NA	colorectal_adenocarcinoma			COAD/READ
HCC2429_LUNG	ACH-000143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC			NA
HCC2450_LUNG	ACH-000975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC	NSCLC_squamous		NA
HCC461_LUNG	ACH-000339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC	NSCLC_adenocarcinoma		NA
HCC515_LUNG	ACH-000872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC	NSCLC_adenocarcinoma		NA
INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	multiple_myeloma			NA
KD_SOFT_TISSUE	ACH-001099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
KPMRTRY_SOFT_TISSUE	ACH-001109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
MON_SOFT_TISSUE	ACH-001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
NCIH2004RT_SOFT_TISSUE	ACH-000533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
NCIH2077_LUNG	ACH-000010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC	NSCLC_adenocarcinoma		NA
NCIH2882_LUNG	ACH-000700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC	NSCLC_squamous		NA
NCIH2887_LUNG	ACH-000251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC			NA
NCIH1819_LUNG	ACH-000033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NSCLC	NSCLC_adenocarcinoma		NA
NCIH3122_LUNG	ACH-000337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	lung_NSC	NA	NA	NSCLC	NSCLC_adenocarcinoma		LUAD
NHAHTDD_CENTRAL_NERVOUS_SYSTEM	ACH-001142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA
OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	multiple_myeloma			NA
OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	multiple_myeloma			NA
OPM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	multiple_myeloma	NA	NA	multiple_myeloma			MM
PC9_LUNG	ACH-000779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	lung_NSC	NA	NA	NSCLC	NSCLC_adenocarcinoma		LUAD
SKNEP1_BONE	ACH-001192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kidney	NA	NA	Ewing_sarcoma		EWS_FLI	KIRC
SKPNDW_BONE	ACH-001193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ewings_sarcoma	NA	NA	Ewing_sarcoma		EWS_FLI	NA
STM9101_SOFT_TISSUE	ACH-001200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
SIHA_CERVIX	ACH-000556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cervix	NA	NA	cervical_carcinoma			CESC
TM87_SOFT_TISSUE	ACH-000172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
TTC709_SOFT_TISSUE	ACH-000597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
TTC1240_SOFT_TISSUE	ACH-001210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
TTC549_SOFT_TISSUE	ACH-001211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
TTC642_SOFT_TISSUE	ACH-001212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	malignant_rhabdoid_tumor			NA
BT16_SOFT_TISSUE	ACH-001020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ATRT			NA
CW9019_SOFT_TISSUE	ACH-001050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rhabdomyosarcoma	alveolar		NA
D384_CENTRAL_NERVOUS_SYSTEM	ACH-001052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	medulloblastoma	med_group_3	MYC_amp	NA
D425_CENTRAL_NERVOUS_SYSTEM	ACH-001053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	medulloblastoma	med_group_3	MYC_amp	NA
D458_CENTRAL_NERVOUS_SYSTEM	ACH-001054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	medulloblastoma	med_group_3	MYC_amp	NA
D556_CENTRAL_NERVOUS_SYSTEM	ACH-001055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	medulloblastoma			NA
JR_SOFT_TISSUE	ACH-001096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rhabdomyosarcoma			NA
MKL1_SKIN	ACH-001122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	merkel_cell_carcinoma			NA
MKL2_SKIN	ACH-001123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	merkel_cell_carcinoma			NA
PETA_SKIN	ACH-001170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	merkel_cell_carcinoma			NA
SMSCTR_SOFT_TISSUE	ACH-001196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rhabdomyosarcoma	embryonal		NA
SUMB002_CENTRAL_NERVOUS_SYSTEM	ACH-001201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	medulloblastoma			NA
BB30HNC_UPPER_AERODIGESTIVE_TRACT	ACH-002212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
BB49HNC_UPPER_AERODIGESTIVE_TRACT	ACH-002213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
BICR10_UPPER_AERODIGESTIVE_TRACT	ACH-001331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous	oral		HNSC
BICR78_UPPER_AERODIGESTIVE_TRACT	ACH-001332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous	oral		HNSC
CA922_UPPER_AERODIGESTIVE_TRACT	ACH-002043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_carcinoma	gingival		HNSC
DOK_UPPER_AERODIGESTIVE_TRACT	ACH-002234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA				HNSC
H3118_UPPER_AERODIGESTIVE_TRACT	ACH-002239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA				HNSC
HO1N1_UPPER_AERODIGESTIVE_TRACT	ACH-002244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous	oral		HNSC
HO1U1_UPPER_AERODIGESTIVE_TRACT	ACH-002045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous	oral		HNSC
JHU011_UPPER_AERODIGESTIVE_TRACT	ACH-002249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous	laryngeal		HNSC
JHU022_UPPER_AERODIGESTIVE_TRACT	ACH-002250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous	oral		HNSC
KON_UPPER_AERODIGESTIVE_TRACT	ACH-001542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
KOSC2_UPPER_AERODIGESTIVE_TRACT	ACH-002260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
LB771HNC_UPPER_AERODIGESTIVE_TRACT	ACH-002265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
OSC19_UPPER_AERODIGESTIVE_TRACT	ACH-001625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
OSC20_UPPER_AERODIGESTIVE_TRACT	ACH-001626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
PCI15A_UPPER_AERODIGESTIVE_TRACT	ACH-002294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
PCI30_UPPER_AERODIGESTIVE_TRACT	ACH-002295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	upper_aerodigestive	NA	NA	upper_aerodigestive_squamous			HNSC
